feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
0.6729677359092991,1.9258792655732995,0.4270929237521483,-0.8501740333402923,0.5079760347724015,-1.4543211633530577,-0.849492236811603,-0.9432027216170508,-0.19256728751713972,0.29314639947720633,-1.345666241455547,-0.4217966595172695,0.0343774109165602,0.3617166558371885,1.4907185458086611,-0.3828581515243527,-1.035218191559632,-0.6746604210302425,-0.05231254204044876,0.15821659280914918,3.111873179984946
0.762913602046183,-0.2846320795647898,-0.956225299259701,-1.6617103993196887,-1.4274531095188177,-0.02939042730809902,-0.6713694783312585,1.151832988062902,-0.33038566411450404,-1.388518662397041,-0.0018606420517367106,-1.4772921683283535,0.42191603891843094,-0.725698689106243,-2.149096656304504,1.091661093509078,0.5286560059115549,-0.25475034639198324,0.32434745167730455,-1.317739227849011,-472.50438155404424
1.05441595754961,-0.6874185686868849,-0.2978200017201961,1.3681117838234338,0.011855037588030871,-0.3203405551161004,1.238080442586164,0.06288109293210221,-0.2600856094959328,-0.9507113363079107,-0.04704256318800289,-0.2992316837601315,-2.0493016009987364,-0.010633348559542573,-0.8996079928587525,0.48289367200827976,1.4930508158759423,1.6597265720913628,1.5817484717187693,1.2034600198439285,232.730987481474
0.4548167947586217,0.7925781219134559,0.36525326305887934,0.3706234356442815,-0.27298910089992656,1.1802429869590203,0.3823843990128613,0.7706920722934676,-0.4267202290515548,0.33790340060416696,-0.508198411006676,0.3411384687606642,-0.885979292187284,0.7998703149807656,-0.3035083692788172,1.9992564230453689,0.5337908990900214,-1.1590294319144292,0.688446671257562,0.33208484270992367,198.3926844054865
0.1454929743516631,-1.9309505161170148,-0.5128385749374651,-1.1534285812615774,-0.5719890274674619,0.5482607957663849,0.8463525185394121,-0.5054299661714764,-0.23690570297914318,0.25987486836507084,1.2334207045171488,-0.18784740894389407,-0.8276686387752276,-0.3932163223074349,1.1350516967130495,0.33532379504505716,0.6416682521152761,0.7714087195005229,-0.47155044435853893,-0.9560110532800561,102.00856886746271
0.22368771264382323,0.8000509009840473,-0.8887185711101205,-1.4440131263065459,0.14723182801838178,-0.38982587722035517,0.1143518740700116,1.569111676023142,1.3018485209733874,-0.4861438472577184,-0.10120998398052032,1.372636719444684,-0.16435133711307115,-0.14018603561023713,-1.327641186926927,-0.1937705641074417,-0.0980733230298424,0.6380676991156231,1.2433002190635514,-0.7711207634599164,-91.52060520391615
1.412019055369495,-0.22285296582834802,1.1234005807364797,0.8706367515575184,0.23778227781888667,0.6571648528289756,-0.02248650508543585,0.7057863140629859,-1.5474320311909242,0.9248262911330551,-0.8772752572414987,1.2039198446306965,-0.6676791313526298,0.8613994429533625,0.11721494946092234,0.4106725770999088,-0.16296663322253357,0.25230011719145357,0.554699989681526,0.009788163808109795,290.06046676114374
0.4567481581546709,1.0681834663540266,-0.636781366149599,-0.12738987591313866,2.003187913840936,-1.1316150292831029,-2.0087632974344487,-1.816003826316786,-0.5031408290047071,1.342099536970077,2.5213900350487637,-0.6960627657050057,0.32151192520257793,-0.16737742094372174,-0.6725991844052529,-0.7788460247053707,1.1732220774711601,0.10804706521756031,0.6477550106730501,-1.557898320662371,-265.75014661468225
0.301704578863834,0.39374214073572306,-1.5762470088124434,-0.5023022840100211,1.2550536702639896,1.2933910120587697,-0.48022577735909966,-0.7513816548855508,-0.4318111061548029,-0.9473073764612283,0.0042065802676341645,-0.2418015071650041,-0.010218212128055976,-1.156314340911583,1.9390838957521768,-0.5219040754537109,-0.2385804979609959,0.38466256635002516,0.34590535732834604,-1.4730454832428757,-166.94631354618716
-2.5990939158416326,0.6911501043987128,-0.37886494600744,-1.42491258014704,0.8026991708925658,0.0983769870306064,-0.9487168492854254,-0.7587105444870726,2.4403538018775865,0.9128669877538751,1.429929833899668,-0.9555068842977954,-0.035101340470937145,-0.34124672678888934,1.0541103972711654,0.13932485387407845,-0.035709639156410344,0.4961749936877578,0.4360599723599514,-1.3267220663171455,-80.84509408228885
0.543436118666362,0.6454029234173435,1.3284078280696923,0.13121724829789805,0.1308297824723962,-0.19495968726459256,1.1912119156308227,0.5063429361056697,0.9156305834468864,-0.5803749275369825,-0.14740659518943022,1.1368198646144727,0.17885855073204404,-0.32935365564618496,-1.0895088207971746,-1.0246484432411915,-1.9134227649205626,-1.3489504773289325,-0.9270132974021699,-0.9879905276346354,-166.49872049343287
0.7678491381630012,-0.8283501906923141,-0.16761666802088224,0.4078247668782066,-0.42517423027374535,-0.19302147051248608,-1.3576001189802864,-0.08560546051236796,1.4319181337328595,-1.3802297046593943,-1.1218989295915252,-0.2661074230039808,-0.030021773527102644,-0.6382206108268381,0.40479582973619543,-0.84507064765601,1.3311295734913555,-0.23245684254177615,-0.5735274064773433,-0.06453064523707565,-156.43649686303831
-1.2383819103976843,0.6226806525739937,0.6758072964969511,-1.4024741554953108,-0.023334063947189572,-0.6368266005228549,-0.47523444568690554,0.17238233927558735,-0.3954964190247058,0.7081005634441826,-0.5524886441720679,-0.2768169723035049,2.335377655742207,-1.2017897264737178,1.9496668195237097,0.6217079101321837,0.19338933262055613,0.43315486175492146,-0.8011339144957866,0.28372980358106575,145.84939083085098
-0.34530523943951064,-0.47861534019899055,-1.7241449634540476,-1.0348142743692195,-0.4904339735407039,0.12642597127935057,0.44401271915076634,0.046326810593561106,-1.1883322276823245,0.3175947507447455,-0.20002809068985966,-0.20425308866915945,-0.20354142727770022,-2.315416898479973,-0.9491444813885517,0.9787155861531126,-0.944319116109627,0.7917784472774061,-0.35013210383602866,0.6208597682102461,-329.75652531118044
1.763914247998115,-0.3230987196489416,0.4551066773325908,0.3590330649559021,-0.9342552558055026,-0.12352972989291157,1.260375339422263,-0.4264983187822703,2.0306679468958286,0.7925718455176185,0.13243556586920868,-0.3620544832095221,-0.7679174126241932,0.41009845288316754,-1.1700509333639562,2.113772749883661,0.702655296157792,1.0110636803391315,0.029272672100515294,-2.237330788781298,38.71360993398788
1.43847620540482,1.4723470690875962,0.6147821039785685,1.317421072345247,0.2802996156759876,-0.5330986501403043,-0.6736801393187705,0.2927412683985216,0.3892742012056984,-0.9283342440317442,0.13701781767792592,0.42232373794803774,0.4734319452683604,0.12163261832041718,-1.7386556619467557,1.5223730458389924,-0.7063383151129501,0.45277161839130065,0.08053629879344677,-0.4837162664880295,-232.50083595619267
1.066433312187675,-0.985016080087649,0.8826704979910848,-0.5575219824534475,-0.19411969259370715,1.3061127046820507,1.519513221037475,-0.636451265126278,0.2815867704027722,0.8655808401468039,-1.6617079672735597,0.006890797264633794,0.7858944909346063,1.1405181813576981,-0.8987201917610471,-0.1661930026634742,0.5735920192556221,1.1540565363128314,-1.6880098255268596,-0.4368360489732104,188.18526204197988
0.8182768865828004,-0.4899470259566586,0.9791527889906696,-0.3659642401161592,0.3297824836685898,0.5420870414559184,0.40236045409058474,-0.01967209904084039,-0.04423239498449832,-0.544574769529641,-0.7728059158514985,-0.8464245935843947,0.93802296418111,0.02487796606973838,0.6295815514100164,-0.3204696537510003,0.6668233384826989,0.8199221370610834,0.09711363139120388,0.3480328960955488,218.4239175756406
-1.1118985032455333,0.6763438069521069,1.2490366156252988,-1.749865539309358,1.055350173407733,0.764984122962661,1.1865479611521506,0.3348862834367856,-1.2330631728615646,-1.1791342244567238,-1.9756098605585493,-0.09216256977838892,1.9540874255101301,1.032219998776504,-0.43108427615740746,1.4756618625636306,2.153440279912913,-0.20428298186906502,-0.34977460046311526,-0.2188679037539531,283.60173454914286
-2.4576451020011225,-0.7876954867228572,0.8271245252683381,0.4218538862770334,0.04238727850701316,-1.7296804867295752,-0.345592048785661,2.1587593183542824,-1.026805784421646,-0.7560973928915395,-0.4402373808870726,-1.1933630153900814,-0.6981465059719937,-0.7066694579959516,0.11465917279076264,0.542120783980749,-0.8227208766884512,-0.8061125869526001,-1.0180173984361327,0.3022769878814555,-135.88165035186913
0.22082837476536177,0.856713386877402,-0.05216121315979264,0.014760719250624313,-1.056621886442359,0.22387294382897108,-0.6633516907833628,-0.5177486901496771,-0.6652106916853047,-1.0722244129111467,0.9831584190607935,0.12745618065551173,-1.0070512096194968,1.7665348366376554,0.06176858565506328,0.3646712242458497,-0.08735545314665924,0.10409950875977739,0.9268798840212733,-0.20724744715484533,9.454896525875187
0.18192676758244755,0.5091518421167717,0.6496793615440388,0.7410704841250358,1.0532292112338835,1.134028393530901,-0.23043981947513284,-0.7757236096064852,1.0004809715240424,0.30358348843828287,-1.1968621415670777,1.2006098602637456,0.8293372755145368,0.30664681430487656,-0.4063601441278615,0.9899109245411509,-0.7082150330439773,-1.1435523191562618,-0.8101492734096973,0.8164249408930497,-20.307150735753925
1.0529687228819469,-2.1488370594863073,0.9682894858568896,0.7449840490235071,-0.6662651873443083,-0.10112633248659346,1.2866867751891968,-0.8735609968855114,0.3478918683099814,-1.3974036460687793,0.3309937436310306,1.3728303163256574,-1.1713007976674201,-0.17856839898994706,-0.23668517579192191,-0.9725229571069955,-0.28004323124903063,-0.004067059820323186,0.1584173954999415,0.9597618695109749,118.02810376624063
-0.43247935498023826,-0.6293198264990788,1.3038478878870141,0.34724379301156844,1.615667641222955,0.1261324084090715,-0.8161133812861732,2.0242572798272724,0.31672435264643956,-0.017155422280470085,0.32857936690869666,-0.6560005093119032,0.9430487514763001,-0.7281064214626549,2.3940854471473743,-0.25798735946712414,-1.9104755586219686,-0.29007716267548855,-0.519462537600382,0.2988666855263136,128.59847404856345
0.45700527788329576,0.6664732701624404,-0.35674301217828175,-0.04591820621063203,-0.9458607855747776,1.0676767606480313,-2.250936715483642,1.1412542310164897,0.49598419990960946,-0.9686176825912736,1.040316341510149,0.10466107703761772,-1.0688577330784332,-0.2975096252669858,-0.6632515022398453,-0.10526183540180888,0.06027358327198611,0.6100964647560569,0.5043752842257129,-0.16727426370834383,-256.726313644594
-1.356221991950262,-0.10745149272871407,-0.2395246987016558,-0.8071934122178244,0.3369627928883422,1.9198190029405338,0.6684274044293524,-0.3617053256898316,-0.6907745006427295,-0.653768871848097,-0.5066384361999636,-0.12757441129608646,-0.5115488467987456,0.08087730040924743,1.3885958366456257,-1.6759210611034678,0.22248513142597992,-1.647952248148423,0.9008986827523369,-0.9098265715625703,87.09172289959318
-0.14003881242747496,-0.26509338032197205,0.8015537011440896,-0.6283477600362332,0.6135470999474378,-0.23762166476772453,-1.078808379433328,-1.5555369782356265,0.4206705710895415,-0.6494954779402339,-0.6181879049422344,0.04293476940865546,-0.7072536287802385,-0.47395979895076157,0.9838348946661774,-1.0444632510115461,-0.4282038525090039,3.140986530342626,0.043692870679059456,-0.890777362787577,-29.296864861981184
