feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
-0.6023682698121078,-0.2582760264510933,0.8386558387688318,0.5388522078088822,0.4214413260229952,1.6015262052999002,0.2658429486797977,0.9755623102989841,-1.2760342803601437,0.8030099982252435,1.7060031904816884,0.09906681788179429,0.7981659573350788,0.6540420818797987,1.5403597188467195,1.1338316085295188,-0.13121802163019666,0.07029537624980142,-1.4029303419501016,-0.30314706316446843,249.12125192577165
0.5243182114075731,0.8796588109380167,-2.404265312609116,0.5995859663308446,-1.2473814971683042,0.5194705851130985,1.2104223496697988,0.04839311078770261,-0.03653781025622305,0.9221454161726561,-1.174030943060635,-0.5038353263791393,0.6683913459740695,1.6905457654265759,0.05778886358783178,0.195574443432905,0.8563629235709284,1.0697715243378045,0.3787907769256805,-0.6475526464342349,98.95088627398933
-0.01834581251705661,-0.2507058882804987,-0.424891826746454,-0.6003664848192449,0.22345906767317752,-1.192817288046018,0.10725109095240698,0.23229026630054544,-0.8842805959009853,-1.368237928551738,-0.24266257159769594,0.6802189961533381,0.5580123432656505,0.07039713498743722,2.096171058664669,-0.463040024994676,1.6641325073930127,-1.394757659489286,-2.106306190087289,-0.14729294197272988,-75.38398574025726
0.6034847360211618,0.6925851230754575,1.6895161084083132,-0.03758331242771117,0.01941334247003163,0.3946023647054277,-1.4976192155420354,0.24731512261208477,-1.1274956638250964,1.7029349064206638,-0.8928241672316852,0.296988434539753,0.22942881060827194,-0.020837848273118607,1.5997246638752685,-0.8043192896256668,-0.1522056832934686,0.8491296603664423,-0.24576697183235982,-0.08951205971099212,153.01781315675083
-0.26238248988874185,-0.7295788119976773,-2.0933806992213806,-1.5395459069444017,-1.352760586384155,0.27942219113824973,0.12594137060811186,-0.012109203956203407,-0.33072023615664164,1.1144293650066293,-1.048182633895211,-0.6545410466729604,-0.8203712731481828,0.5322824802330668,1.0395285964802978,-0.043687363777205425,-0.9533926900725701,1.257000986929231,-1.6731301652050594,0.3208398760780049,-450.4991311847346
-0.24567741809011712,0.45722965690583856,0.5225092440807163,0.43966404870518483,-1.8597157147286048,0.8089008652111055,-0.5961792583685622,0.380003054115543,-0.5201540816378124,0.5808910672903427,1.3272222344039182,2.8957318593667596,0.7750640693820184,0.7263646592837952,-0.03490356533652193,1.398973666011783,-1.456106349666663,0.15733897029344893,1.0662399553146444,0.19355099500253617,137.86751272855645
0.06367818145978876,-2.6482884718768887,-0.7691683743599023,-0.09953312022156782,0.023092101429344654,-0.7110838695309518,1.4556313544295616,-0.7441370961753297,1.107537076300226,0.9751717442161105,1.1129036187674957,1.3572811886089378,2.220029091369301,1.8998495699564335,1.3372688914089292,1.2968323431444346,0.8811704166419754,1.4076453611188626,0.113880485810805,0.48361388444414977,321.65633724819116
-0.8829872456267805,-0.42580666793949706,0.9874537222790318,0.5111218969367918,0.8526252277229207,-0.5732777349654342,-0.4179826051373122,-0.6778309810152899,0.7192828811053721,0.437097017450373,1.2509966596628692,-1.2628341404820271,1.2884784187149745,0.21924182994009198,-1.3039963863731379,0.14289617114353834,1.1649279620663469,-0.11060473401600363,-1.1912254180270268,-0.5968338623338629,8.792919010384484
-0.09847173306571047,1.1239606175893313,-0.39204637089540995,-0.5628630890066327,0.7490914642069801,-0.8959215041346716,1.267963443679907,-0.01218992365244312,0.14517029850881816,0.7365344362673314,-1.824185475996725,-1.7485432005343107,1.549020853529922,-1.156601132789763,1.1290073334623143,1.4092639907994144,-0.072745594850428,0.0735607818464369,-0.4482240304839942,1.5852874513492925,278.18806460260004
-1.3140920309879447,-1.3877988682311955,-0.1944335419459708,0.5419805372925898,-0.6901786960866249,-0.18687291988708063,-0.8402203143944387,-0.02717213723222687,0.004674762057490063,-0.810910941716595,-1.9923242982594187,0.45239982578400345,0.016054521554305073,0.8723827763255537,-0.6413853134442465,1.6087713844930511,0.1680108261423509,1.2121924925870633,-0.774354509656468,-2.096974070443538,-296.2784833161773
-2.2789586598247116,0.4777430185984387,0.8194322814281303,1.9351581071169,-0.07814237617859407,-0.5517401871033069,-0.674207810526818,-0.8981218218410097,0.3763348791830543,1.8668433503234052,-0.9813778524210462,0.0687306580923474,-0.15246051851557907,0.9448453243620794,0.3140157726221401,-0.1537744266560026,-1.5887990014864595,2.4033871993084204,-0.1917267486268914,-1.614295760483134,-25.588410661816432
0.6847799008187848,-1.1782472907871053,0.5095036582406406,1.7990714760861948,-0.7777989640987124,-0.5591331991792431,-1.0334729040094714,0.7234262426051298,1.0640056759784249,0.26513130170495514,0.5414177617758675,-0.04315045619699213,-0.1319192204650783,-0.0354253519678537,-0.6935493902646243,-2.0608667342282136,-0.16655128053761686,0.6993210905208744,-1.1744823713688282,-0.1354240785040162,-180.05141635485822
-0.896322064904978,1.0793478163164907,-0.35383273257738196,2.0087218576029997,0.7234454015052891,0.18075818937883034,0.5105944058790908,0.5973248322845001,1.265331980381516,-0.954200107945424,0.9144734167732987,0.932967202373242,-0.7801703929485889,0.4348537216946985,-0.32849647126436826,0.05854699599912657,-0.49101817662463865,-1.2613288932918338,0.13288687613718347,-0.1650910667238025,200.50673338324452
-1.430620333492399,-2.001755815393969,-0.37231654093539157,0.44516381921736115,0.5607104823858677,1.1044250819429433,1.676536680341488,-0.025002640932471683,1.2326446575861998,0.9239493544574292,-0.43682817580217725,-0.04729919515259303,-1.5799338781387617,-1.0176937355545672,0.9698483396866537,-0.06532377363481127,0.03522176792772295,-0.7360572047728389,-1.331430313653104,-0.003748663422498478,-104.51709315962711
1.82609406985024,0.6598778426999965,0.8581268508440689,-0.9233025293912357,-0.6665081379508861,-0.026513570289922243,-0.7520810685819039,-0.6478321440789372,-0.2134366134209198,-1.7258059266920076,0.7380896111897747,-0.3271991635398906,-1.2336481221296578,1.1332341733492004,1.1419831557137852,1.208327553730376,-0.4181538316267721,0.3264375253932084,0.8375117434348783,-0.2341123386985141,62.59396779433491
